student_id,sample_number,is_exito,sensor_name,timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
Mariel,16,0,Antebrazo,7.74,0.93997306,0.41210696,-0.14356627,-5.563375,3.57359695,-17.60505295,0.84293908,0.05308632,0.1922709,-0.49966729
Mariel,16,0,Mano,7.5901,0.92697638,0.65426213,0.05970783,-9.30606365,35.61097717,-48.88090134,0.86518347,-0.13323478,-0.1801465,-0.44861275
Mariel,16,0,Antebrazo,7.75,0.93875968,0.41461685,-0.13743795,-4.55127239,2.55538154,-16.17001534,0.84260023,0.05376811,0.19354326,-0.4996748
Mariel,16,0,Mano,7.6001,0.91969401,0.63780075,0.06687518,-9.27301884,27.93218803,-46.19280624,0.86535084,-0.13572544,-0.1761055,-0.44914749
Mariel,16,0,Antebrazo,7.76,0.93927437,0.42651623,-0.13665728,-3.49860668,4.17326164,-14.25203419,0.84409755,0.04977575,0.189363,-0.49916267
Mariel,16,0,Mano,7.6101,0.91491926,0.61345863,0.0678471,-9.06879807,22.53881645,-42.41350174,0.86626607,-0.12976311,-0.18012454,-0.4475486
Mariel,16,0,Antebrazo,7.77,0.94563812,0.43550777,-0.1288462,-1.78443086,6.98024178,-12.29660606,0.84398389,0.05065539,0.19020735,-0.49894527
Mariel,16,0,Mano,7.6201,0.90459931,0.59956288,0.06354566,-7.89440346,17.53638268,-37.99337387,0.86620498,-0.13189383,-0.17715733,-0.44822815
Mariel,16,0,Antebrazo,7.78,0.95090771,0.44380218,-0.12280695,-0.04770792,9.46617889,-10.016119,0.84400088,0.05163814,0.19080168,-0.49858877
Mariel,16,0,Mano,7.6801,0.87124652,0.56701291,0.05449133,3.56502414,-8.71579075,-21.63031769,0.86497235,-0.13422212,-0.18080039,-0.44846237
Mariel,16,0,Antebrazo,7.79,0.95396233,0.44797561,-0.120669,1.29606354,10.71931839,-7.30433798,0.84412026,0.05262561,0.19114101,-0.49815336
Mariel,16,0,Mano,7.6901,0.86938298,0.56990457,0.0584238,4.34280157,-5.54111147,-21.26921844,0.8645457,-0.13606168,-0.18048427,-0.44885781
Mariel,16,0,Antebrazo,7.86,0.95569372,0.4636887,-0.08926151,7.20423031,-2.12315083,15.57147312,0.84798658,0.05344765,0.18021598,-0.49556482
Mariel,16,0,Mano,7.7001,0.87698174,0.573232,0.06250985,5.08550596,-1.55145788,-21.10787201,0.86427891,-0.13785008,-0.1799338,-0.44904715
Mariel,16,0,Antebrazo,7.87,0.94969875,0.46177137,-0.09049463,7.70906401,-5.24298716,17.31339264,0.84842902,0.05243762,0.17891319,-0.49538726
Mariel,16,0,Mano,7.7101,0.88328975,0.58086121,0.07442869,5.45381594,2.81860876,-20.83314133,0.86553645,-0.13009948,-0.18421018,-0.44719943
Mariel,16,0,Antebrazo,7.88,0.94359833,0.4646911,-0.08829058,8.99162579,-9.64091206,18.15617752,0.84887916,0.05102291,0.17764758,-0.49521941
Mariel,16,0,Mano,7.7201,0.88302511,0.5872345,0.09114225,4.8932972,7.86908484,-20.52290344,0.86563206,-0.13166913,-0.18304351,-0.44703421
Mariel,16,0,Antebrazo,7.89,0.93062991,0.4630568,-0.08676152,10.26937008,-13.71721554,18.65616608,0.84933621,0.0492373,0.17643915,-0.49504852
Mariel,16,0,Mano,7.7301,0.89000958,0.59484464,0.10414965,3.25998998,12.89156151,-20.04413223,0.86588287,-0.13304387,-0.18149942,-0.446771
Mariel,16,0,Antebrazo,7.9,0.91645938,0.46373412,-0.08828078,11.20319748,-17.30753517,19.10200882,0.8497895,0.04712953,0.17528063,-0.49488717
Mariel,16,0,Mano,7.7401,0.89573622,0.60856998,0.11792406,0.71644831,19.04357338,-19.57719231,0.86631179,-0.13416545,-0.1794692,-0.44642392
Mariel,16,0,Antebrazo,7.91,0.90477324,0.46306217,-0.08333511,12.10196495,-19.53296471,19.26536369,0.84975725,0.0475281,0.17551604,-0.49482116
Mariel,16,0,Mano,7.7501,0.91384417,0.62725699,0.1265762,-1.41502345,24.89352798,-18.8735733,0.86691761,-0.13503936,-0.17699704,-0.44597113
Mariel,16,0,Antebrazo,7.92,0.89098507,0.45765296,-0.07452781,12.72917843,-19.97534943,19.05404854,0.85023886,0.04516911,0.17442468,-0.49460059
Mariel,16,0,Mano,7.7601,0.93040228,0.64478803,0.13103245,-3.01070499,29.36819649,-17.78994942,0.86914498,-0.12725483,-0.17587884,-0.44436461
Mariel,16,0,Antebrazo,7.93,0.86973363,0.44776911,-0.07477496,12.50291729,-19.10358047,18.20140457,0.85070795,0.04290491,0.17338096,-0.49436244
Mariel,16,0,Mano,7.7701,0.94176251,0.65922618,0.13552038,-4.50707769,33.81612778,-14.6977911,0.87005585,-0.1275249,-0.17285356,-0.4436911
Mariel,16,0,Antebrazo,7.94,0.85528523,0.44205394,-0.07599467,11.83357525,-16.86233139,17.45714378,0.85116404,0.04085426,0.17234273,-0.49411407
Mariel,16,0,Mano,7.7801,0.95680672,0.67543256,0.14335699,-5.00287056,35.73786545,-10.82474232,0.87107193,-0.12745596,-0.16983396,-0.44288269
Mariel,16,0,Antebrazo,7.95,0.84813249,0.44481412,-0.07761732,11.19105434,-13.89019966,16.74749184,0.85161895,0.03907453,0.17128901,-0.49384066
Mariel,16,0,Mano,7.7901,0.96162486,0.68103909,0.13881853,-4.99753332,34.95735931,-5.78298664,0.87212479,-0.12703355,-0.16706702,-0.44198361
Mariel,16,0,Antebrazo,7.96,0.84235799,0.44898778,-0.07927726,10.52227116,-10.20547676,16.09020996,0.85106206,0.04186701,0.17412636,-0.49357945
Mariel,16,0,Mano,7.8001,0.96282941,0.6786707,0.13707942,-4.4558568,31.52899742,0.28791845,0.87314856,-0.12625471,-0.16479251,-0.44103825
Mariel,16,0,Antebrazo,7.97,0.84125817,0.45333299,-0.08094923,10.35162735,-6.59708691,15.16187572,0.85156012,0.04072953,0.17302421,-0.49320292
Mariel,16,0,Mano,7.8101,0.94747227,0.67034018,0.13494498,-3.62950039,26.19104958,6.8401022,0.87465787,-0.11968221,-0.16655679,-0.43921372
Mariel,16,0,Antebrazo,7.98,0.84338468,0.45756713,-0.0816621,10.71583748,-3.15256977,13.99498844,0.85210443,0.03988699,0.17193042,-0.49271393
Mariel,16,0,Mano,7.8201,0.93067324,0.66064799,0.12582196,-2.8984344,18.65244675,13.14017391,0.87543339,-0.11826515,-0.16571626,-0.43836951
Mariel,16,0,Antebrazo,7.99,0.85056484,0.45557621,-0.0840943,11.1392498,-0.27358285,12.46334553,0.85268772,0.03930097,0.17088886,-0.49211395
Mariel,16,0,Mano,7.8301,0.9126119,0.65541571,0.1176827,-1.61719787,9.78862572,19.08662796,0.87600881,-0.11663455,-0.1657598,-0.43764007
Mariel,16,0,Antebrazo,8.0,0.85923368,0.45711344,-0.08354573,11.77595329,1.23875868,11.35209084,0.85330588,0.03884682,0.16989882,-0.49142095
Mariel,16,0,Mano,7.8401,0.88602608,0.65103537,0.11316562,-0.21811685,-0.03559807,23.93688393,0.87633801,-0.1148933,-0.16671312,-0.43707907
Mariel,16,0,Antebrazo,8.01,0.86266667,0.45684621,-0.0786419,12.65088177,2.1932981,10.34719181,0.85299206,0.04300717,0.17217614,-0.49082625
Mariel,16,0,Mano,7.8901,0.73761427,0.62082273,0.11300262,5.45140505,-18.19130325,31.10726738,0.8756361,-0.10759252,-0.17900842,-0.4354783
Mariel,16,0,Antebrazo,8.02,0.86601192,0.45500216,-0.07146066,12.73688602,3.71229672,9.48847294,0.85366791,0.04276904,0.17127903,-0.48998508
Mariel,16,0,Mano,7.9001,0.71637082,0.61767608,0.11436628,6.29199839,-15.36160564,29.83821487,0.87560499,-0.10598257,-0.18145344,-0.4349235
Mariel,16,0,Antebrazo,8.03,0.8686139,0.45696571,-0.06863602,12.65114689,4.67777538,8.40843391,0.85434079,0.04263603,0.17044593,-0.48911363
Mariel,16,0,Mano,7.9101,0.70116198,0.61210918,0.11579105,6.80830717,-11.68394279,27.76119995,0.87543428,-0.1109635,-0.17754662,-0.43563637
Mariel,16,0,Antebrazo,8.08,0.89390236,0.45964944,-0.08026879,11.91040802,12.74377728,7.31318855,0.85683465,0.04775101,0.16929223,-0.48465908
Mariel,16,0,Mano,7.9201,0.6855132,0.60281366,0.11709867,6.53736305,-7.00715685,25.26750755,0.87564635,-0.10954058,-0.1792516,-0.43487164
Mariel,16,0,Antebrazo,8.09,0.90055996,0.4450444,-0.08653308,12.25881004,13.2923193,7.0764637,0.85757446,0.04834654,0.16835104,-0.4836182
Mariel,16,0,Mano,7.9301,0.6802426,0.59771687,0.11606862,5.79889679,-2.57678223,22.4089222,0.87595713,-0.10820913,-0.18051486,-0.43405578
Mariel,16,0,Antebrazo,8.1,0.91203201,0.43151444,-0.08750705,12.00107479,13.97387791,6.88567686,0.85830712,0.04900741,0.16740766,-0.48257852
Mariel,16,0,Mano,7.9401,0.67528975,0.59826559,0.11379154,4.44859838,1.82246995,18.85746193,0.87634623,-0.1069935,-0.18129058,-0.4332476
Mariel,16,0,Antebrazo,8.11,0.92243332,0.42192256,-0.08596966,11.4092617,14.30767822,6.5506444,0.85894501,0.05050529,0.16488276,-0.48215812
Mariel,16,0,Mano,7.9501,0.68427861,0.60155988,0.10241075,3.07795906,6.28485298,14.78264141,0.87681025,-0.10592946,-0.18155301,-0.43245974
Mariel,16,0,Antebrazo,8.12,0.92388719,0.41923267,-0.08226146,10.95655727,14.9038105,6.22009468,0.85963136,0.05128444,0.16397099,-0.48116255
Mariel,16,0,Mano,7.9601,0.69611531,0.59730011,0.09187166,2.18991828,8.43075657,11.58415413,0.87660116,-0.11157069,-0.17852287,-0.43272641
Mariel,16,0,Antebrazo,8.13,0.91755891,0.41528735,-0.08274394,10.90001488,15.00745583,5.50471497,0.86030757,0.05209047,0.16311468,-0.48015738
Mariel,16,0,Mano,7.9701,0.70067888,0.59873754,0.08799671,1.84387898,10.13103294,9.6329565,0.87711298,-0.11075707,-0.17828126,-0.43199715
Mariel,16,0,Antebrazo,8.14,0.9076308,0.40529796,-0.07877827,10.76428699,15.804142,4.91201925,0.8609792,0.05297806,0.16228583,-0.47913641
Mariel,16,0,Mano,7.9801,0.7005378,0.60436004,0.09287486,2.55774093,12.06367397,8.44208241,0.87768936,-0.11002363,-0.17788401,-0.4311769
Mariel,16,0,Antebrazo,8.15,0.90160632,0.39805946,-0.07622892,10.49138641,16.27585793,4.75147629,0.86164027,0.05391371,0.16145727,-0.47812229
Mariel,16,0,Mano,7.9901,0.7090385,0.62070245,0.09794879,3.74260044,15.58459091,7.75422049,0.87840044,-0.10932365,-0.17725839,-0.43016338
Mariel,16,0,Antebrazo,8.16,0.90191561,0.39706305,-0.07758609,9.33982086,17.38085556,4.73989439,0.86234623,0.0548702,0.15897331,-0.47757283
Mariel,16,0,Mano,8.0001,0.72104639,0.62600088,0.10374692,5.77050114,19.05356216,7.51107407,0.87926549,-0.10866235,-0.17645377,-0.42889267
Mariel,16,0,Antebrazo,8.19,0.92790055,0.39017326,-0.08521924,7.75768709,23.13951874,4.42409086,0.86413789,0.05898581,0.15615258,-0.47476608
Mariel,16,0,Mano,8.0101,0.73723626,0.6243816,0.10814834,7.86915064,21.89909363,7.36468315,0.87975442,-0.11322904,-0.17259297,-0.42827937
Mariel,16,0,Antebrazo,8.2,0.92622799,0.38527068,-0.09168916,7.65622187,24.23020172,4.66169214,0.86474425,0.0606286,0.15511838,-0.47379315
Mariel,16,0,Mano,8.0201,0.74818468,0.62926126,0.12231109,8.94234276,23.28246689,6.70526981,0.88081145,-0.11268827,-0.17158069,-0.42665297
Mariel,16,0,Antebrazo,8.21,0.91917765,0.37749735,-0.09989908,7.91897154,22.94209862,3.99670553,0.8660394,0.05820363,0.15157562,-0.47287738
Mariel,16,0,Mano,8.0301,0.75408524,0.62564611,0.13332844,8.58116913,24.37921333,5.56856823,0.88187957,-0.11219173,-0.17043467,-0.42503354
Mariel,16,0,Antebrazo,8.22,0.9296152,0.37053537,-0.09654809,8.34860706,20.97134018,2.80506635,0.86661738,0.05961931,0.15077542,-0.47189695
Mariel,16,0,Mano,8.0401,0.76344591,0.61644512,0.14424583,7.39547205,24.41143417,4.58550787,0.88290864,-0.11171241,-0.16920602,-0.42351145
Mariel,16,0,Antebrazo,8.23,0.9355852,0.37370509,-0.09680874,9.06142998,18.99780464,1.10149992,0.8671875,0.06090411,0.15016747,-0.47087818
Mariel,16,0,Mano,8.0501,0.76836133,0.61366421,0.15291522,5.88595819,24.26300621,3.32417011,0.88388312,-0.11125936,-0.16788514,-0.42212155
Mariel,16,0,Antebrazo,8.24,0.93072104,0.37223941,-0.10107396,10.02398396,15.3203907,-1.36442852,0.86773759,0.06193599,0.14986105,-0.4698267
Mariel,16,0,Mano,8.0601,0.75971448,0.60840076,0.1606261,4.07083559,23.88017464,1.8711108,0.88514805,-0.11061473,-0.1616181,-0.42208642
Mariel,16,0,Antebrazo,8.25,0.93530929,0.36713189,-0.09657352,10.33882809,12.43735027,-3.04955506,0.86825603,0.06277346,0.14977096,-0.46878526
Mariel,16,0,Mano,8.0701,0.75339669,0.60136533,0.17157483,1.77435172,24.13804626,0.5007,0.88598919,-0.11018992,-0.16005112,-0.42102844
Mariel,16,0,Antebrazo,8.26,0.95767844,0.35774863,-0.08359043,10.25207043,12.3407793,-2.68270493,0.86953908,0.0607273,0.14411406,-0.46844989
Mariel,16,0,Mano,8.1601,0.76458615,0.56009334,0.2038127,-4.41879559,40.63175964,-6.92831278,0.89576185,-0.10068212,-0.13455009,-0.41154614
Mariel,16,0,Antebrazo,8.27,0.97134715,0.35303167,-0.08360741,9.07635117,14.26757526,-1.37745965,0.87003273,0.06170226,0.14383331,-0.46749115
Mariel,16,0,Mano,8.1701,0.768246,0.55353022,0.20781972,-7.17127466,42.123703,-6.95097256,0.89681309,-0.10001671,-0.13113369,-0.4105204
Mariel,16,0,Antebrazo,8.32,0.98311216,0.39623848,-0.09293521,8.79517555,10.44577122,2.49592209,0.8727625,0.0621856,0.13964361,-0.46359295
Mariel,16,0,Mano,8.1801,0.7810384,0.54389405,0.20925899,-9.99583435,42.8529892,-6.75463486,0.89782244,-0.0991879,-0.12758407,-0.40963292
Mariel,16,0,Antebrazo,8.33,0.98303622,0.40995905,-0.0849485,10.35678482,6.25111485,2.21832705,0.87325865,0.06239839,0.13928829,-0.46273601
Mariel,16,0,Mano,8.1901,0.77538013,0.53855848,0.21659386,-12.58100224,44.141819,-5.41824389,0.89882654,-0.09811589,-0.12391828,-0.40881351
Mariel,16,0,Antebrazo,8.34,0.98668522,0.42133746,-0.07896432,11.17163563,2.20675397,2.67238975,0.87375522,0.06225801,0.13900943,-0.46190065
Mariel,16,0,Mano,8.2001,0.79949623,0.54279399,0.22796924,-15.01930714,46.126297,-3.62082195,0.89985406,-0.09676155,-0.12011239,-0.40801096
Mariel,16,0,Antebrazo,8.35,0.98889351,0.43199915,-0.07165316,11.80491447,-1.33707571,3.98194671,0.87425631,0.06178503,0.13872324,-0.4611012
Mariel,16,0,Mano,8.2101,0.80911416,0.54973662,0.21797694,-15.74478626,46.60214615,-2.17423654,0.90107983,-0.09081358,-0.11925298,-0.40692374
Mariel,16,0,Antebrazo,8.36,0.97452766,0.44374385,-0.07100875,12.5046072,-4.46506882,5.40572691,0.87423944,0.06210097,0.14216797,-0.46004033
Mariel,16,0,Mano,8.2201,0.8032639,0.56958461,0.23164728,-14.72366714,47.00460052,-2.09311318,0.90212405,-0.08934287,-0.11545032,-0.40603119
Mariel,16,0,Antebrazo,8.37,0.93839747,0.45235959,-0.0809851,13.49454021,-6.72337294,6.25065422,0.87477827,0.06109614,0.14184994,-0.45924824
Mariel,16,0,Mano,8.2301,0.81671876,0.58036548,0.23000719,-12.40288448,47.33627701,-3.30269456,0.90318871,-0.08806136,-0.11164305,-0.40500784
Mariel,16,0,Antebrazo,8.38,0.89696181,0.45275015,-0.09244324,15.76339436,-5.96931124,6.85315895,0.87541872,0.06008477,0.141461,-0.4582803
Mariel,16,0,Mano,8.2401,0.82365721,0.58236611,0.23728849,-9.69716454,45.78851318,-5.48235846,0.90421391,-0.08709136,-0.10793266,-0.40393448
Mariel,16,0,Antebrazo,8.39,0.87100923,0.44535142,-0.10179835,19.67294312,0.19084395,7.02032614,0.87627137,0.05947299,0.14088231,-0.45690668
Mariel,16,0,Mano,8.2501,0.83823562,0.57897514,0.23778783,-7.28079319,42.88239288,-7.70986462,0.90515685,-0.08644805,-0.10440268,-0.40288714
Mariel,16,0,Antebrazo,8.4,0.85474932,0.4276962,-0.10762226,23.4009552,12.56426048,7.30284739,0.87738425,0.05975719,0.13992526,-0.4550243
Mariel,16,0,Mano,8.2601,0.8514697,0.57930344,0.23543981,-4.74124956,38.12250519,-9.57603455,0.90578812,-0.0825652,-0.1078795,-0.40136382
Mariel,16,0,Antebrazo,8.41,0.83616972,0.3930532,-0.12306908,25.46196938,30.52180862,7.98505497,0.87873185,0.05591793,0.14335871,-0.45183158
Mariel,16,0,Mano,8.2701,0.86116964,0.58389705,0.23141313,-2.66496301,31.68810272,-10.33838081,0.90646291,-0.08253588,-0.10515428,-0.40056911
Mariel,16,0,Antebrazo,8.43,0.83383751,0.31752777,-0.10056224,24.91730499,70.58236694,12.03144073,0.88200295,0.06388404,0.13803764,-0.44602168
Mariel,16,0,Mano,8.2801,0.87122124,0.5916875,0.23483209,-0.88323313,25.23171425,-9.1403265,0.90700531,-0.08263595,-0.10298248,-0.39988413
Mariel,16,0,Antebrazo,8.44,0.86806649,0.28666666,-0.08160449,21.00434113,93.69179535,16.54039574,0.88373584,0.07039084,0.13392399,-0.44285491
Mariel,16,0,Mano,8.2901,0.87533569,0.6061101,0.23025186,1.1526047,15.7991991,-5.95268393,0.90737224,-0.08279929,-0.10166354,-0.39935508
Mariel,16,0,Antebrazo,8.45,0.93021005,0.25518221,-0.07951706,16.82270622,104.72705841,18.95978928,0.88534176,0.07778894,0.12926948,-0.4397822
Mariel,16,0,Mano,8.3001,0.87842232,0.62378424,0.22548366,3.93527484,9.34643269,-1.33977616,0.90768397,-0.08290879,-0.10107219,-0.39877376
Mariel,16,0,Antebrazo,8.46,1.02906072,0.2196005,-0.07295436,14.82067108,109.75064087,17.91323853,0.89014328,0.07596957,0.10841749,-0.43602657
Mariel,16,0,Mano,8.3101,0.87082636,0.63231134,0.21394287,7.51516104,4.61724424,4.56070805,0.90714788,-0.08451606,-0.10862763,-0.39766794
Mariel,16,0,Antebrazo,8.47,1.12951958,0.17144433,-0.05862747,14.02676105,108.63913727,15.30298805,0.89139324,0.08387206,0.10386581,-0.43312293
Mariel,16,0,Mano,8.3201,0.86240286,0.62994629,0.20272033,11.14063263,1.81075871,11.63687611,0.90757918,-0.0842323,-0.109326,-0.39655128
Mariel,16,0,Antebrazo,8.48,1.20299375,0.13578166,-0.04985658,14.52113152,101.10115814,13.15410233,0.89252967,0.09122384,0.09971331,-0.43026301
Mariel,16,0,Mano,8.3801,0.46935868,0.56605196,0.51440644,-21.33548927,147.89250183,-13.95868778,0.9183104,-0.07224282,-0.07542352,-0.38183543
Mariel,16,0,Antebrazo,8.49,1.24498665,0.08502391,-0.03654259,16.4804039,81.60784149,12.5944252,0.89359218,0.09700362,0.09621004,-0.42758277
Mariel,16,0,Mano,8.3901,0.45659226,0.55424988,0.58351147,-38.77529144,213.84629822,-37.06012344,0.92207718,-0.06849405,-0.05771988,-0.37649804
Mariel,16,0,Antebrazo,8.5,1.25066948,0.03606649,-0.0059428,16.84066582,45.20260239,15.87578773,0.89452648,0.09978914,0.09357364,-0.42556846
Mariel,16,0,Mano,8.4001,0.48113966,0.55662155,0.60965037,-53.37273407,275.2432251,-58.7603035,0.92617559,-0.06417587,-0.03432683,-0.37000266
Mariel,16,0,Antebrazo,8.51,1.238922,0.00448974,0.04431519,13.12606239,15.23720264,20.7821331,0.89951456,0.09205798,0.06088609,-0.42271951
Mariel,16,0,Mano,8.4101,0.61234045,0.52598774,0.6006822,-64.71324158,319.44299316,-76.73083496,0.93017501,-0.04567207,0.00280446,-0.36425373
Mariel,16,0,Antebrazo,8.54,1.11472785,0.08429182,0.13857847,-5.69920301,-28.70865631,37.57049942,0.89993751,0.08430862,0.05524779,-0.42420793
Mariel,16,0,Mano,8.4201,0.74457645,0.50135756,0.61241865,-72.06030273,334.26361084,-85.23324585,0.93270993,-0.04090798,0.0321603,-0.35685381
Mariel,16,0,Antebrazo,8.55,1.0443114,0.13787182,0.12183008,-9.19703293,-27.36362648,45.63898468,0.89976263,0.0808332,0.05239814,-0.42561468
Mariel,16,0,Mano,8.4301,0.89526284,0.47559157,0.65402114,-75.28738403,324.72680664,-86.1322937,0.93415672,-0.0361297,0.06092457,-0.34976298
Mariel,16,0,Antebrazo,8.56,1.01390171,0.16824432,0.12180286,-10.52680111,-20.19743538,52.85468292,0.90245152,0.08599381,0.03827455,-0.42038268
Mariel,16,0,Mano,8.4401,0.99476731,0.44718188,0.67734027,-76.7357254,290.11209106,-78.57226562,0.93451506,-0.03134434,0.08687361,-0.34373289
Mariel,16,0,Antebrazo,8.57,1.01939309,0.17666456,0.13513343,-10.84677124,-11.48160362,58.9903183,0.90227491,0.08334277,0.03383908,-0.42167389
Mariel,16,0,Mano,8.4501,1.07779014,0.40608436,0.72144067,-76.23967743,237.65310669,-64.67191315,0.93402874,-0.02658013,0.10840743,-0.33931056
Mariel,16,0,Antebrazo,8.58,1.03588295,0.18514207,0.13858795,-11.93515015,-5.74841499,63.57493591,0.90205091,0.08101498,0.02884398,-0.4229762
Mariel,16,0,Mano,8.4601,1.05258751,0.3959755,0.79243726,-70.92577362,171.29524231,-43.94380951,0.93150997,0.00405591,0.10080631,-0.3494437
Mariel,16,0,Antebrazo,8.59,1.0637368,0.19668244,0.12876226,-13.89755821,-4.43948317,67.13632965,0.90173489,0.07870088,0.02351272,-0.4244144
Mariel,16,0,Mano,8.4701,0.93469399,0.39256492,0.87552357,-63.23359299,119.37971497,-22.35459709,0.93065304,0.00852944,0.11179421,-0.34830189
Mariel,16,0,Antebrazo,8.6,1.08010316,0.21007051,0.13267894,-15.73578072,-6.02306223,70.80246735,0.9013257,0.07616303,0.0179302,-0.42601627
Mariel,16,0,Mano,8.4801,0.80467087,0.4260644,0.94952959,-56.41874695,90.89412689,-3.52093196,0.93002212,0.0132382,0.11975937,-0.34719062
Mariel,16,0,Antebrazo,8.61,1.0723573,0.23106256,0.13336316,-18.06028557,-9.10418606,72.09059906,0.90284193,0.08316968,0.01420028,-0.42161328
Mariel,16,0,Mano,8.4901,0.69427037,0.45361403,1.02130842,-52.58575439,76.7117691,10.53231335,0.92961168,0.01829913,0.12601416,-0.34584349
Mariel,16,0,Antebrazo,8.62,1.04299879,0.27027887,0.12518537,-18.03469658,-13.085145,70.33039856,0.90234101,0.0800739,0.0088781,-0.42342672
Mariel,16,0,Mano,8.5001,0.61539966,0.45633078,1.05426371,-55.73716354,72.19280243,19.23432922,0.92923176,0.02399349,0.13163279,-0.34442049
Mariel,16,0,Antebrazo,8.69,1.01615369,0.42993066,0.12436543,-25.87038231,14.40279293,57.78303528,0.89925247,0.08090878,0.00078732,-0.42988154
Mariel,16,0,Mano,8.5101,0.60689837,0.47239286,1.10293007,-62.8371582,72.18421936,23.55780602,0.92813027,0.0466976,0.14679573,-0.33888721
Mariel,16,0,Antebrazo,8.7,1.00784707,0.40575966,0.13472699,-29.81278038,6.06444168,55.46123505,0.89818281,0.07995775,-0.00397844,-0.43227154
Mariel,16,0,Mano,8.5201,0.61708879,0.47388792,1.10146046,-73.93334198,67.70803833,24.90052986,0.92713636,0.05385462,0.15214004,-0.33818835
Mariel,16,0,Antebrazo,8.71,0.97659779,0.385636,0.13625392,-33.47139359,-3.68212676,53.13731384,0.89809114,0.09337796,0.01024392,-0.42966035
Mariel,16,0,Mano,8.5301,0.5703072,0.47867805,1.07939613,-86.66434479,60.23139954,26.17308617,0.92576087,0.06183168,0.15708925,-0.33832923
Mariel,16,0,Antebrazo,8.72,0.95814562,0.36612257,0.13580686,-36.18060303,-8.59706116,48.6556015,0.89685136,0.0915643,0.00643941,-0.4327032
Mariel,16,0,Mano,8.5401,0.50327855,0.50249624,1.03508806,-98.6404953,55.95175171,26.77608299,0.9240036,0.07058462,0.16188598,-0.33915812
Mariel,16,0,Antebrazo,8.73,0.93739992,0.33579776,0.13405983,-38.80918884,-7.05550575,43.67829132,0.8954705,0.09005527,0.00298454,-0.43590593
Mariel,16,0,Mano,8.5501,0.47837153,0.50726116,0.96752894,-107.02272797,53.44116974,26.12027359,0.92191571,0.07982734,0.1666424,-0.34048417
Mariel,16,0,Antebrazo,8.74,0.90332478,0.31332487,0.11386316,-42.1916008,-3.18263483,39.99297714,0.89391989,0.08900502,-0.00029902,-0.43930086
Mariel,16,0,Mano,8.5601,0.43714276,0.50181222,0.90156871,-108.5370636,49.03366089,25.68267822,0.92122638,0.08346452,0.17930968,-0.33499801
Mariel,16,0,Antebrazo,8.75,0.88712496,0.32163477,0.08303984,-45.10990524,0.96342641,38.16602325,0.8922208,0.08837278,-0.00356793,-0.44285387
Mariel,16,0,Mano,8.6201,0.25672424,0.61894792,0.74551278,-86.95816803,71.69898224,12.53907585,0.91492474,0.10657329,0.21975327,-0.32134625
Mariel,16,0,Antebrazo,8.76,0.8810522,0.33735618,0.0665445,-47.54199982,4.45125484,35.63367844,0.89287883,0.09540735,0.01316487,-0.43987674
Mariel,16,0,Mano,8.6301,0.25534818,0.64080781,0.73640031,-92.34944916,59.82240677,-5.3523736,0.91207808,0.11339723,0.22567123,-0.32299718
Mariel,16,0,Antebrazo,8.77,0.89772147,0.3344658,0.07505824,-50.32018661,7.19909334,33.33346558,0.89099205,0.09554296,0.01005835,-0.44373816
Mariel,16,0,Mano,8.6401,0.28830266,0.61178273,0.75534874,-93.63446808,41.97826385,-15.30125618,0.90897143,0.11963192,0.23061329,-0.32600114
Mariel,16,0,Antebrazo,8.8,0.96121109,0.38565761,0.11158138,-64.05576324,-0.42719051,29.75121307,0.88416165,0.09542593,0.00176158,-0.45732823
Mariel,16,0,Mano,8.6501,0.24552035,0.61331761,0.78008741,-89.42486572,29.54663467,-16.33204079,0.90595168,0.12539467,0.23458287,-0.32939112
Mariel,16,0,Antebrazo,8.81,0.77653652,0.34028482,0.02369585,-60.16119385,-2.67834949,26.23039246,0.88781869,0.0931597,0.02509572,-0.44996607
Mariel,16,0,Mano,8.6601,0.20109287,0.60298175,0.78815514,-86.44510651,23.32581902,-15.38881016,0.9087193,0.10482839,0.24896032,-0.31821206
Mariel,16,0,Antebrazo,8.82,0.48134619,0.28944504,-0.06016726,-53.48970032,3.88424397,10.51087856,0.88570607,0.09381983,0.02396258,-0.4540357
Mariel,16,0,Mano,8.6701,0.17703767,0.56921214,0.79681242,-85.1153183,23.89708519,-14.4701004,0.90597248,0.1104332,0.25240719,-0.32141748
Mariel,16,0,Antebrazo,8.83,0.17809251,0.41102502,-0.19835903,-41.2959137,19.49550056,-33.57820511,0.88389897,0.09686983,0.02603337,-0.45679453
Mariel,16,0,Mano,8.6801,0.16162813,0.54379451,0.78277028,-83.25914001,29.07602692,-13.97466755,0.9031992,0.11596551,0.25618315,-0.32427394
Mariel,16,0,Antebrazo,8.84,0.17083526,0.60124207,-0.26169285,-18.46171379,39.63062668,-68.52876282,0.88284111,0.10226932,0.03047104,-0.45738855
Mariel,16,0,Mano,8.6901,0.17297027,0.51668626,0.76114482,-79.92095184,35.10697174,-14.46391296,0.90040958,0.12127607,0.26037025,-0.32674488
Mariel,16,0,Antebrazo,8.85,0.71262014,0.54096472,-0.16255869,4.87916231,42.86180878,-64.13951111,0.88270938,0.10750538,0.03453748,-0.45615128
